xe,y
0,0.0111376595164479
0.122085215480405,0.0135624943981126
0.244170430960811,0.014659007755169
0.366255646441216,0.0106381784850376
0.488340861921621,0.00874542076533454
0.610426077402027,0.00991935176933505
0.732511292882432,0.00984454807225876
0.854596508362837,0.00750529775433136
0.976681723843243,0.00339396903520659
1.09876693932365,0.00082827204842211
1.22085215480405,0.00234918862112881
1.34293737028446,0.00362630503540999
1.46502258576486,0.00249561281697942
1.58710780124527,0.00210253105950968
1.70919301672567,0.00251518368308956
1.83127823220608,0.00335731121456428
1.95336344768649,0.00386995880826609
2.07544866316689,0.000968834028488125
2.1975338786473,0.000514151936616029
2.3196190941277,0.00815950601271743
2.44170430960811,0.0123226204179015
2.56378952508851,0.00737332195149762
2.68587474056892,0.00468221308826626
2.80795995604932,0.00524684619798125
2.93004517152973,0.00356927720344208
3.05213038701013,0.00426202329858239
3.17421560249054,0.00606342122273384
3.29630081797094,0.00317408048925812
3.41838603345135,0.000430636711512359
3.54047124893175,0.000482013846960156
3.66255646441216,0.000196769896262366
3.78464167989257,0.00115477058652944
3.90672689537297,0.00250489586305248
4.02881211085338,0.00065743546028415
4.15089732633378,-0.00289767580146274
4.27298254181419,-0.00669582254595256
4.39506775729459,-0.00902581556506726
4.517152972775,-0.00646730324431615
4.6392381882554,-0.0010501551615664
4.76132340373581,0.002718366919321
4.88340861921621,0.00291777515091265
5.00549383469662,0.000947855299733437
5.12757905017702,0.00302998030260326
5.24966426565743,0.00836777963958804
5.37174948113783,0.00752337435036262
5.49383469661824,0.00351204314350939
5.61591991209864,0.00492791343864346
5.73800512757905,0.00657627167761219
5.86009034305946,0.00489917237406525
5.98217555853986,0.00589298465130733
6.10426077402027,0.0091516741477003
6.22634598950067,0.00956067213061516
6.34843120498108,0.00713303547196379
6.47051642046148,0.00588529550474205
6.59260163594189,0.00754091047087484
6.71468685142229,0.00634453815189597
6.8367720669027,0.000815721068982634
6.9588572823831,0.000507306527794898
7.08094249786351,0.00534003692090255
7.20302771334391,0.00574863250524481
7.32511292882432,0.00306356385288932
7.44719814430473,6.2485001090584e-05
7.56928335978513,-0.00589218575317534
7.69136857526554,-0.0100428157162927
7.81345379074594,-0.00859586706126543
7.93553900622635,-0.00616101336441513
8.05762422170675,-0.00427013329352566
8.17970943718716,-0.00295789625461882
8.30179465266756,-0.00338366246544702
8.42387986814797,-0.00191422949823331
8.54596508362837,0.00286754687422659
8.66805029910878,0.00626908029844499
8.79013551458918,0.00654294957209541
8.91222073006959,0.00691712608186572
9.03430594554999,0.0101150796183975
9.1563911610304,0.0134337853473608
9.2784763765108,0.0126254285419968
9.40056159199121,0.0106823193933117
9.52264680747162,0.0112199852860658
9.64473202295202,0.0116648364034099
9.76681723843243,0.0111771575296959
9.88890245391283,0.0100949801502063
10.0109876693932,0.00776938772526779
10.1330728848736,0.00740250128372298
10.255158100354,0.00861681399781264
10.3772433158345,0.0069109681488758
10.4993285313149,0.00410142405167808
10.6214137467953,0.00131912231463272
10.7434989622757,-0.00243080326920365
10.8655841777561,-0.00278793816746756
10.9876693932365,-0.00145666458096337
11.1097546087169,-0.00366054386880263
11.2318398241973,-0.0033859541018498
11.3539250396777,0.00193849568760439
11.4760102551581,0.00542552303125691
11.5980954706385,0.00716277060430981
11.7201806861189,0.00962138982049499
11.8422659015993,0.0109483428938407
11.9643511170797,0.011128432957497
12.0864363325601,0.0105672119574481
12.2085215480405,0.0112413709424845
12.3306067635209,0.0141248387280186
12.4526919790013,0.0139650669035066
12.5747771944817,0.0125649515160705
12.6968624099622,0.0149576322442679
12.8189476254426,0.0140989448475288
12.941032840923,0.0105197701963799
13.0631180564034,0.0131648741883765
13.1852032718838,0.0145052991787667
13.3072884873642,0.0104148569432357
13.4293737028446,0.01076322871219
13.551458918325,0.0120273142260053
13.6735441338054,0.00995083483303687
13.7956293492858,0.0127972595645323
13.9177145647662,0.0166663605568968
14.0397997802466,0.0156319845241424
14.161884995727,0.0171493708144972
14.2839702112074,0.0196605088200369
14.4060554266878,0.0173779041392916
14.5281406421682,0.0152498332119911
14.6502258576486,0.0132706141390393
14.772311073129,0.00996267155588789
14.8943962886095,0.0117645340557372
15.0164815040899,0.0165950025038364
15.1385667195703,0.0173166709158007
15.2606519350507,0.0160578716251952
15.3827371505311,0.0152796191697652
15.5048223660115,0.0148374166289118
15.6269075814919,0.0159495558465939
15.7489927969723,0.016810384874128
15.8710780124527,0.0170564498712644
15.9931632279331,0.0193067962452971
16.1152484434135,0.0198151382330023
16.2373336588939,0.014667150079215
16.3594188743743,0.0101002287543761
16.4815040898547,0.0120363477456739
16.6035893053351,0.0154497962736085
16.7256745208155,0.0137823021146066
16.8477597362959,0.0102439175061066
16.9698449517763,0.0105070049635183
17.0919301672567,0.0122003210473187
17.2140153827372,0.0115940056277188
17.3361005982176,0.0105780314613618
17.458185813698,0.0111074157887738
17.5802710291784,0.0127328304300714
17.7023562446588,0.0150029342295624
17.8244414601392,0.0175234729127871
17.9465266756196,0.0196603135552868
18.0686118911,0.0199969921947297
